District_ID,Date,Year,Month,Avg_rainfall
6,2021-02-17 00:00:00,2021,2,0.0
6,2021-03-02 00:00:00,2021,3,0.0
6,2021-03-03 00:00:00,2021,3,0.0
6,2021-03-08 00:00:00,2021,3,0.0
6,2021-03-12 00:00:00,2021,3,0.0
6,2021-03-15 00:00:00,2021,3,0.0
6,2021-03-17 00:00:00,2021,3,0.0
6,2021-03-18 00:00:00,2021,3,0.0
6,2021-03-28 00:00:00,2021,3,0.013518516
6,2021-03-31 00:00:00,2021,3,0.0
6,2021-04-03 00:00:00,2021,4,0.0
6,2021-04-07 00:00:00,2021,4,0.0
6,2021-04-10 00:00:00,2021,4,0.0
6,2021-04-15 00:00:00,2021,4,13.95653456
6,2021-04-23 00:00:00,2021,4,0.12975661
6,2021-04-29 00:00:00,2021,4,0.0
6,2021-05-03 00:00:00,2021,5,0.000547256
6,2021-05-13 00:00:00,2021,5,0.0
6,2021-05-16 00:00:00,2021,5,2.189040387
6,2021-05-22 00:00:00,2021,5,22.42334713
6,2021-05-23 00:00:00,2021,5,6.785235317
6,2021-06-01 00:00:00,2021,6,0.0
6,2021-06-02 00:00:00,2021,6,0.0
6,2021-06-04 00:00:00,2021,6,7.887389698
6,2021-06-05 00:00:00,2021,6,0.760756745
6,2021-06-10 00:00:00,2021,6,1.679373812
6,2021-06-11 00:00:00,2021,6,9.653052511
6,2021-06-13 00:00:00,2021,6,11.77772153
6,2021-06-17 00:00:00,2021,6,0.010360836
6,2021-06-22 00:00:00,2021,6,0.258327276
6,2021-06-26 00:00:00,2021,6,0.954326613
6,2021-06-30 00:00:00,2021,6,7.797888557
6,2021-07-05 00:00:00,2021,7,5.396011354
6,2021-07-07 00:00:00,2021,7,0.123994401
6,2021-07-13 00:00:00,2021,7,17.01696771
6,2021-07-22 00:00:00,2021,7,59.51046044
6,2021-07-26 00:00:00,2021,7,13.11569541
6,2021-07-27 00:00:00,2021,7,0.363149025
6,2021-08-09 00:00:00,2021,8,12.96848888
6,2021-08-10 00:00:00,2021,8,0.840259117
6,2021-08-13 00:00:00,2021,8,13.13973986
6,2021-08-18 00:00:00,2021,8,3.624461032
6,2021-08-23 00:00:00,2021,8,0.021551079
6,2021-08-26 00:00:00,2021,8,17.05137337
6,2021-09-05 00:00:00,2021,9,9.776294356
6,2021-09-09 00:00:00,2021,9,1.371296352
6,2021-09-17 00:00:00,2021,9,0.0
6,2021-09-21 00:00:00,2021,9,11.79275217
6,2021-09-22 00:00:00,2021,9,4.304602634
6,2021-10-02 00:00:00,2021,10,4.182435287
6,2021-10-07 00:00:00,2021,10,7.878209606
6,2021-10-21 00:00:00,2021,10,0.0
6,2021-10-27 00:00:00,2021,10,0.0
6,2021-11-01 00:00:00,2021,11,4.253120606
6,2021-11-11 00:00:00,2021,11,3.407117784
6,2021-11-13 00:00:00,2021,11,13.43812674
6,2021-11-14 00:00:00,2021,11,5.775814102
6,2021-11-24 00:00:00,2021,11,5.578099229
6,2021-12-03 00:00:00,2021,12,0.0
6,2021-12-12 00:00:00,2021,12,0.0
6,2021-12-13 00:00:00,2021,12,0.0
6,2021-12-14 00:00:00,2021,12,0.0
6,2021-12-21 00:00:00,2021,12,0.0
6,2021-12-26 00:00:00,2021,12,0.0
6,2021-12-28 00:00:00,2021,12,0.0
7,2021-01-03 00:00:00,2021,1,0.0
7,2021-01-05 00:00:00,2021,1,0.0
7,2021-01-06 00:00:00,2021,1,0.092656195
7,2021-01-16 00:00:00,2021,1,0.0
7,2021-01-19 00:00:00,2021,1,0.0
7,2021-01-22 00:00:00,2021,1,0.0
7,2021-01-24 00:00:00,2021,1,0.0
7,2021-02-12 00:00:00,2021,2,0.0
7,2021-02-13 00:00:00,2021,2,0.0
7,2021-02-16 00:00:00,2021,2,0.0
7,2021-02-21 00:00:00,2021,2,1.432339182
7,2021-02-24 00:00:00,2021,2,0.0
7,2021-03-01 00:00:00,2021,3,0.0
7,2021-03-03 00:00:00,2021,3,0.0
7,2021-03-07 00:00:00,2021,3,0.0
7,2021-03-12 00:00:00,2021,3,0.0
7,2021-03-23 00:00:00,2021,3,0.0
7,2021-03-24 00:00:00,2021,3,0.0
7,2021-03-31 00:00:00,2021,3,0.0
